2023-08-15 00:10:59,2986.861539837589
2023-08-15 00:19:02,2943.6669965979027
2023-08-15 00:42:02,2976.619534739519
2023-08-15 00:50:40,2951.2371742790847
2023-08-15 01:06:12,2985.9709306986265
2023-08-15 01:43:56,2990.3676735168383
2023-08-15 01:50:51,2958.9745544422944
2023-08-15 01:55:49,2990.0264439616803
2023-08-15 02:09:00,2965.0313790463506
2023-08-15 02:14:31,2988.661525741048
2023-08-15 02:27:07,2991.4766695711023
2023-08-15 02:31:18,2971.8559701495124
2023-08-15 02:39:30,2989.8558291841014
2023-08-15 02:52:58,2966.9934489885095
2023-08-15 02:58:49,2991.90320651505
2023-08-15 03:09:35,2970.832281484038
2023-08-15 03:47:11,2974.672990742119
2023-08-15 03:53:01,2959.0873308102737
2023-08-15 04:01:25,2975.837436599096
2023-08-15 04:10:21,2954.6086928988234
2023-08-15 04:19:28,2970.910934896501
2023-08-15 04:29:18,2970.283925588898
2023-08-15 04:34:11,2952.3693739430987
2023-08-15 04:38:04,2969.388198006608
2023-08-15 05:07:41,2970.0152073142112
2023-08-15 05:13:17,2951.5632191190375
2023-08-15 05:23:17,2970.10478007244
2023-08-15 05:29:47,2951.6527918772667
2023-08-15 04:53:55,2953.9090016959726
2023-08-15 08:04:49,2998.386421821816
2023-08-15 08:16:22,2943.790911673505
2023-08-15 08:25:31,2996.8837931021376
2023-08-15 08:37:40,2998.2194630751846
2023-08-15 08:47:16,2951.6379727651583
2023-08-15 08:57:19,2990.0384844902696
2023-08-15 09:05:07,2955.1441064444075
2023-08-15 09:14:34,3002.2264729943267
2023-08-15 09:24:01,2985.3636395846042
2023-08-15 09:37:04,3004.396936700529
2023-08-15 09:46:58,2977.34961974632
2023-08-15 10:07:55,2991.314585532402
2023-08-15 10:14:14,3015.8063368538737
2023-08-15 10:25:10,2992.650499240846
2023-08-15 10:37:15,2951.6824788485665
2023-08-15 10:47:01,3016.251641423355
2023-08-15 10:59:06,2988.197453546033
2023-08-15 11:04:51,3006.9002454642477
2023-08-15 11:10:01,2985.9709306986265
2023-08-15 11:19:48,2988.642758115514
2023-08-15 11:25:33,3012.6892048675045
2023-08-15 11:35:54,2976.174230170038
2023-08-15 11:45:06,3004.22841804736
2023-08-15 11:52:35,2989.5333672544766
2023-08-15 12:03:30,2988.642758115514
2023-08-15 12:06:23,3022.040600826612
2023-08-15 12:23:38,2988.197453546033
2023-08-15 13:15:34,3001.129371227414
2023-08-15 13:23:15,2949.671954309575
2023-08-15 13:34:10,3003.014664519663
2023-08-15 13:49:54,2997.4696842483436
2023-08-15 13:58:05,2948.6738578607374
2023-08-15 14:07:06,2994.2535956909787
2023-08-15 14:18:43,2999.4658771460186
2023-08-15 14:24:52,2946.123166935931
2023-08-15 14:33:53,2994.1426960855524
2023-08-15 14:49:16,3004.2345601793527
2023-08-15 15:00:23,2949.671954309575
2023-08-15 15:12:25,2989.4849126576446
2023-08-15 15:22:29,2943.6833756165506
2023-08-15 15:38:13,2992.035603582451
2023-08-15 15:49:04,2940.7999858754647
2023-08-15 16:03:07,3002.460166492531
2023-08-15 16:15:01,2948.341159044459
2023-08-15 16:19:59,2992.4792020041573
2023-08-15 16:30:41,2948.452058649885
2023-08-15 16:42:04,2989.484912657645
2023-08-15 16:52:38,2999.3549775405927
2023-08-15 17:01:39,2956.5477298460105
2023-08-15 17:10:41,2986.934221732838
2023-08-15 17:16:25,2960.0965172196547
2023-08-15 17:26:08,2960.8728144576394
2023-08-15 17:30:11,2991.7029047661727
2023-08-15 17:42:42,2992.9228004258625
2023-08-15 17:49:42,2958.1003243219798
2023-08-15 17:55:22,2994.3644952964055
2023-08-15 18:11:27,2992.257402793304
2023-08-15 18:19:55,2954.995135370041
2023-08-15 18:28:06,3014.659123089433
2023-08-15 18:44:53,2936.031302842131
2023-08-15 18:53:04,2988.265016997955
2023-08-15 19:04:02,2982.4982375157833
2023-08-15 19:13:37,2952.777143261514
2023-08-15 19:19:05,2986.60152291656
2023-08-15 19:38:02,2989.4056255331498
2023-08-15 19:42:44,2965.5719597823404
2023-08-15 19:47:31,2980.9766461822537
2023-08-15 19:56:25,2949.6828492818004
2023-08-15 20:06:10,2983.3018818652595
2023-08-15 20:15:14,2962.277875898082
2023-08-15 20:25:02,2991.0526674752787
2023-08-15 20:29:15,2981.073531002379
2023-08-15 20:33:24,2989.986934453901
2023-08-15 20:54:18,2999.7753723525466
2023-08-15 20:59:29,2979.2913621564066
2023-08-15 21:07:32,2997.5488495051404
2023-08-15 21:16:44,2969.4946616278185
2023-08-15 21:20:11,2991.314585532402
2023-08-15 23:14:03,2997.5488495051404
2023-08-15 23:27:16,2969.049357058337
2023-08-15 23:41:39,2993.5411083798085
2023-08-15 23:49:07,2982.8537987122572
